Artist,Country,PtsPoints,R/O,RankRanking,broadcaster,composers,contest_id,final_type,id,song,url,writers
Voltaj,Romania,35,20,15,TVR,"Calin Gavril Goia, Gabriel Constantin, Adrian Cristescu, Paduraru Silviu-Marian, Alstani Victor-Razvan",dcd86fee-f06a-315a-abcf-372a8fba2e7f,grand final,ffaed4d2-5837-3a94-b374-535ae91980b9,De La Capat/ All Over Again,/participant/voltaj,"Calin Gavril Goia, Gabriel Constantin, Adrian Cristescu, Paduraru Silviu-Marian, Alstani Victor-Razvan, Monica-Ana Stevens, Andrei-Madalin Leonte"
Edurne,Spain,15,21,21,TVE,"Tony Sánchez-Ohlsson, Peter Boström & Thomas G:son",dcd86fee-f06a-315a-abcf-372a8fba2e7f,grand final,2cc2de8e-d6eb-3597-9dac-1ac91724930c,Amanecer,/participant/edurne,"Tony Sánchez-Ohlsson, Peter Boström & Thomas G:son"
Boggie,Hungary,19,22,20,MTV,Áron Sebestyén / Boglárka Csemer,dcd86fee-f06a-315a-abcf-372a8fba2e7f,grand final,3875eb38-4e2e-37b7-b661-e19af44513ae,Wars For Nothing,/participant/boggie,Sára Hélène Bori
Nina Sublatti,Georgia,51,23,11,GPB,"Nina Sublatti, Thomas G:son",dcd86fee-f06a-315a-abcf-372a8fba2e7f,grand final,f114df4d-4ea7-3cf2-a4dd-62c399165ff6,Warrior,/participant/nina-sublatti,Nina Sublatti
Elnur Huseynov,Azerbaijan,49,24,12,İctimai,"Nicolas Rebscher, Nicklas Lif, Lina Hansson",dcd86fee-f06a-315a-abcf-372a8fba2e7f,grand final,d39c5954-a023-3874-b8d2-460056592af3,Hour Of The Wolf,/participant/elnur-huseynov,"Sandra Bjurman, Nicolas Rebscher, Nicklas Lif, Lina Hansson"
Polina Gagarina,Russia,303,25,2,C1R,"Gabriel Alares, Joakim Björnberg, Katrina Noorbergen, Leonid Gutkin, Vladimir Matetsky",dcd86fee-f06a-315a-abcf-372a8fba2e7f,grand final,aa40400a-0d81-31b4-9577-52c69231ac6d,A Million Voices,/participant/polina-gagarina,"Gabriel Alares, Joakim Björnberg, Katrina Noorbergen, Leonid Gutkin, Vladimir Matetsky"
Elhaida Dani,Albania,34,26,17,RTSH,"Arber Elshani, Kristijan Lekaj (Zzap'n'Chriss)",dcd86fee-f06a-315a-abcf-372a8fba2e7f,grand final,d7c5af7c-0acc-39c3-bf51-5036df7fa1ee,I'm Alive,/participant/elhaida-dani,Sokol Marsi
Il Volo,Italy,292,27,3,RAI,Ciro Esposito / Francesco Boccia,dcd86fee-f06a-315a-abcf-372a8fba2e7f,grand final,b2b40afb-c10f-3fc2-b2bc-829111531275,Grande Amore,/participant/il-volo,Ciro Esposito / Francesco Boccia
Mariya Yaremchuk,Ukraine,113,01,6,NTU,Mariya Yaremchuk,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,e1e6ceca-5167-36e2-8d6a-9dc0708ebed0,Tick - Tock,/participant/mariya-yaremchuk,"Mariya Yaremchuk, Sandra Bjurman"
Teo,Belarus,43,02,16,BTRC,Yury Vashchuk (Teo),65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,785efb9c-3ed9-3b4f-b274-683f53095312,Cheesecake,/participant/teo,Dmitry Novik
Dilara Kazimova,Azerbaijan,33,03,22,İctimai,"Stefan Örn, Johan Kronlund, Alessandra Günthardt",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,5b02a31f-1ac7-35f4-8a9e-0535fa5cdd55,Start A Fire,/participant/dilara-kazimova,"Stefan Örn, Johan Kronlund, Alessandra Günthardt"
Pollapönk,Iceland,58,04,15,RÚV,Heidar Orn Kristjansson,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,deaf008c-ea79-3b5d-ba98-9369c6f61c02,No Prejudice,/participant/pollapoenk,"Heidar Orn Kristjansson, Haraldur Freyr Gislason, John Grant"
Carl Espen,Norway,88,05,8,NRK,Josefin Winther,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,1cdc564f-177f-3175-b39c-3e4e8cd1625a,Silent Storm,/participant/carl-espen,Josefin Winther
Paula Seling & OVI,Romania,72,06,12,TVR,"Ovi, Philip Halloun, Frida Amundsen, Beyond51",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,fc0b2aa9-8852-3e68-9afb-91105a6a9f6a,Miracle,/participant/paula-seling-ovi-1,"Ovi, Philip Halloun, Frida Amundsen, Beyond51"
Aram MP3,Armenia,174,07,4,AMPTV,Aram MP3,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,d5b72dde-cdd4-3109-bf08-9accca8be954,Not Alone,/participant/aram-mp3,Garik Papoyan
Sergej Ćetković,Montenegro,37,08,19,RTCG,Sergej Ćetković,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,dc7f4080-949a-31b6-a507-17beaad48b86,Moj Svijet,/participant/sergej-cetkovic,"Sergej Ćetković, Emina Sandal"
Donatan & Cleo,Poland,62,09,14,TVP,Donatan,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,92595713-92da-39a8-a723-fe00f1281336,My Słowianie - We Are Slavic,/participant/donatan-cleo,Cleo
Freaky Fortune feat. RiskyKidd,Greece,35,10,20,NERIT,Freaky Fortune,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,9d4d0a6c-933a-3f8b-8904-bd643162cee4,Rise Up,/participant/freaky-fortune-feat-riskykidd,Freaky Fortune/ RiskyKidd
Conchita Wurst,Austria,290,11,1,ORF,"Charly Mason, Joey Patulka, Ali Zuckowski, Julian Maas",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,26ad1220-c025-3dc9-97c0-fca613303dd3,Rise Like a Phoenix,/participant/conchita-wurst,"Charly Mason, Joey Patulka, Ali Zuckowski, Julian Maas"
Elaiza,Germany,39,12,18,NDR,"Elzbieta Steinmetz, Frank Kretschmer",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,9a3aec66-5425-3bb6-bdd6-5790b2b9ab7d,Is it right,/participant/elaiza,"Elzbieta Steinmetz, Adam Kesselhaut"
Sanna Nielsen,Sweden,218,13,3,SVT,"Fredrik Kempe, David Kreuger, Hamed ""K-One” Pirouzpanah",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,07bd489d-d1e4-3252-b4a3-34e839c2453d,Undo,/participant/sanna-nielsen,"Fredrik Kempe, David Kreuger, Hamed ""K-One” Pirouzpanah"
TWIN TWIN,France,2,14,26,France3,"Pierre Beyres, Kim N’Guyen",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,3d6e7cfd-800a-3ab4-a984-b630b30a3bf5,Moustache,/participant/twin-twin,"Lorent Ardouvin, François Ardouvin"
Tolmachevy Sisters,Russia,89,15,7,RTR,"Philipp Kirkorov, Dimitris Kontopoulos",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,9b4085e8-1f7b-31fd-a521-daad2cd74e10,Shine,/participant/tolmachevy-sisters,"John Ballard, Ralph Charlie, Gerard James Borg"
Emma,Italy,33,16,21,RAI,Emma Marrone,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,3410621d-c5c5-36db-8c03-64908c0c2f24,La Mia Città,/participant/emma-1,Emma Marrone
Tinkara Kovač,Slovenia,9,17,25,RTVSLO,Raay,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,97fd385b-a67c-33bb-8a78-75a5e7d6a073,Round and round,/participant/tinkara-kovac,"Tinkara Kovač, Hannah Mancini, Tina Piš"
Softengine,Finland,72,18,11,YLE,Topi Latukka,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,db370f9b-3977-3535-bcc0-a331ded760fe,Something Better,/participant/softengine,"Henri Oskár, Topi Latukka"
Ruth Lorenzo,Spain,74,19,10,TVE,"Ruth Lorenzo, James Lawrence Irvin, Julian Emery",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,7b8e06e8-6feb-3f6c-b625-1a3cff49b300,Dancing in the rain,/participant/ruth-lorenzo,"Ruth Lorenzo, James Lawrence Irvin, Julian Emery"
Sebalter,Switzerland,64,20,13,SSR SRG,Sebastiano Paù-Lessi,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,5834ece4-917b-3c9e-8a64-71d8cb7427e7,Hunter Of Stars,/participant/sebalter,Sebastiano Paù-Lessi
András Kállay-Saunders,Hungary,143,21,5,MTV,"András Kállay-Saunders, Krisztián Szakos",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,9759cbfc-8065-3ca3-bc2d-6e1a7a4cb611,Running,/participant/andras-kallay-saunders,András Kállay-Saunders
Firelight,Malta,32,22,23,PBS,Richard Edwards Micallef,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,39fe892a-6e06-38d5-b98c-78f0de9f2913,Coming Home,/participant/firelight,Richard Edwards Micallef
Basim,Denmark,74,23,9,DR,"Lasse Lindorff, Daniel Fält, Basim Moujahid, Kim Novak-Zorde",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,bc6ae485-9602-3def-aac6-6b5f54dc0a03,Cliche Love Song,/participant/basim,"Lasse Lindorff, Daniel Fält, Basim Moujahid, Kim Novak-Zorde"
The Common Linnets,The Netherlands,238,24,2,AVROTROS,"Ilse DeLange, JB Meijers, Rob Crosby, Matthew Crosby, Jake Etheridge",65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,8c89df4a-7d63-344c-a247-f667982e897e,Calm After The Storm,/participant/the-common-linnets,"Ilse DeLange, JB Meijers, Rob Crosby, Matthew Crosby, Jake Etheridge"
Valentina Monetta,San Marino,14,25,24,SMRTV,Ralph Siegel,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,d90b35dc-6ca0-34d2-9596-dbbba9aa06c5,Maybe (Forse),/participant/valentina-monetta-2,Mauro Balestri
Molly,United Kingdom,40,26,17,BBC,Molly Smitten-Downes & Anders Hansson,65ff473b-91bc-335f-bed3-9052fc7cdeb5,grand final,a54a623a-c498-391c-9aca-ebc8188e366c,Children of the Universe,/participant/molly,Molly Smitten-Downes & Anders Hansson
Amandine Bourgeois,France,14,01,23,France 3,David Salkin,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,1f666fce-39b0-3790-b178-8350f6196200,L'enfer Et Moi,/participant/amandine-bourgeois,Boris Bergman
Andrius Pojavis,Lithuania,17,02,22,LRT,Andrius Pojavis,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,f163f860-2a3a-3409-9a3b-6d4871a488ca,Something,/participant/andrius-pojavis,Andrius Pojavis
Aliona Moon,Moldova,71,03,11,TRM,Pasha Parfeny,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,c8df6c95-4dd2-3dc9-93fe-6429d6c179cc,O Mie,/participant/aliona-moon,Yuliana Scutaru
Krista Siegfrids,Finland,13,04,24,YLE,"Krista Siegfrids, Erik Nyholm, Kristoffer Karlsson, Jessica Lundström",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,eb995ae2-7e0b-34ae-99bf-2095357522e8,Marry Me,/participant/krista-siegfrids,"Krista Siegfrids, Erik Nyholm, Kristoffer Karlsson, Jessica Lundström"
ESDM,Spain,8,05,25,TVE,"Raquel del Rosario, David Feito, Juan Suárez",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,9dd08a31-9dbf-3b5f-97ab-55e853da4e94,Contigo Hasta El Final (With You Until The End),/participant/esdm,"Raquel del Rosario, David Feito, Juan Suárez"
Roberto Bellarosa,Belgium,71,06,12,RTBF,"Iain James, Jukka Immonen",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,0cd333bb-95c1-3f7b-bf44-5bc3b6bc8f8b,Love Kills,/participant/roberto-bellarosa,"Iain James, Jukka Immonen"
Birgit,Estonia,19,07,20,ERR,Mihkel Mattisen,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,16687a57-d139-3963-99f5-81fca1a58515,Et Uus Saaks Alguse,/participant/birgit,Mihkel Mattisen/Silvia Soro
Alyona Lanskaya,Belarus,48,08,16,BTRC,Marc Paelinck,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,8d4f5cd0-08fc-3043-932f-baac571222e7,Solayoh,/participant/alyona-lanskaya,Martin King
Gianluca,Malta,120,09,8,PBS,Boris Cezek & Dean Muscat,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,3a91ab82-d5b6-3e69-ac63-4afe126fe72f,Tomorrow,/participant/gianluca,Boris Cezek & Dean Muscat
Dina Garipova,Russia,174,10,5,C1R,"Gabriel Alares, Joakim Björnberg, Leonid Gutkin",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,32652496-f1f9-323d-b75b-5be30aec393a,What If,/participant/dina-garipova,"Gabriel Alares, Joakim Björnberg, Leonid Gutkin"
Cascada,Germany,18,11,21,NDR,"Yann Peifer, Manuel Reuter, Andres Ballinas, Tony Cornelissen",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,002664b2-5532-3888-ad0f-e674f32d6067,Glorious,/participant/cascada,"Yann Peifer, Manuel Reuter, Andres Ballinas, Tony Cornelissen"
Dorians,Armenia,41,12,18,AMPTV,Tony Iommi,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,873906ec-1bcc-31a9-83e8-dc5295d12202,Lonely Planet,/participant/dorians,Vardan Zadoyan
Anouk,The Netherlands,114,13,9,TROS,"Tore Johansson, Martin Gjerstad, Anouk Teeuwe",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,ac8b0c93-abbf-38f9-ab8a-50f8092cf4bd,Birds,/participant/anouk,Anouk Teeuwe
Cezar,Romania,65,14,13,TVR,Cristian Faur,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,5ed93c07-b916-35ee-b06a-6d3785bd5a1e,It's My Life,/participant/cezar,Cristian Faur
Bonnie Tyler,United Kingdom,23,15,19,BBC,"Desmond Child, Lauren Christy, Christopher Braide",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,948aa5b0-37e1-3ad6-90e6-e4d4b6385241,Believe In Me,/participant/bonnie-tyler,"Desmond Child, Lauren Christy, Christopher Braide"
Robin Stjernberg,Sweden,62,16,14,SVT,"Robin Stjernberg, Joy Deb, Linnea Deb, Joakim Harestad Haukaas",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,5ff2c5d3-bbee-3fe2-8171-a68e8b3593c4,You,/participant/robin-stjernberg,"Robin Stjernberg, Joy Deb, Linnea Deb, Joakim Harestad Haukaas"
ByeAlex,Hungary,84,17,10,MTV,"Alex Márta, Zoltán Palásti Kovács",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,2870782e-2937-3822-94d0-e2803c7b2f8a,Kedvesem (Zoohacker Remix),/participant/byealex,Alex Márta
Emmelie de Forest,Denmark,281,18,1,DR,"Lise Cabble, Julia Fabrin Jakobsen, Thomas Stengaard",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,26d0acac-6128-3f4b-a5d7-94f5ae5f0120,Only Teardrops,/participant/emmelie-de-forest,"Lise Cabble, Julia Fabrin Jakobsen, Thomas Stengaard"
Eythor Ingi,Iceland,47,19,17,RÚV,Örlygur Smári & Pétur Örn Gudmundsson,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,a5c95314-f304-3bb7-97f3-329c06a55620,Ég Á Líf,/participant/eythor-ingi,Örlygur Smári & Pétur Örn Gudmundsson
Farid Mammadov,Azerbaijan,234,20,2,İctimai,Dimitrios Kontopoulos,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,0194e6bf-d5b2-39a4-a543-c82a3614d229,Hold Me,/participant/farid-mammadov,John Ballard & Ralph Charlie Al Fahel
Koza Mostra feat. Agathon Iakovidis,Greece,152,21,6,ERT,Ilias Kozas,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,79aedbe7-6cd0-3392-93b7-31c69f9be5d0,Alcohol Is Free,/participant/koza-mostra-feat-agathon-iakovidis,"Stathis Pachidis, Ilias Kozas"
Zlata Ognevich,Ukraine,214,22,3,NTU,Mikhail Nekrasov,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,e4402aec-e774-3a1c-ba4e-a3852e858ca9,Gravity,/participant/zlata-ognevich,Karen Kavaleryan
Marco Mengoni,Italy,126,23,7,RAI,"Francesco De Benedittis, Roberto Casalino, Marco Mengoni",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,0e50c69e-5641-3ec0-b13e-4910b153a89c,L'Essenziale,/participant/marco-mengoni,Roberto Casalino
Margaret Berger,Norway,191,24,4,NRK,"Karin Park, Robin Lynch, Niklas Olovson",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,c77e35cb-e1a8-3eb1-be48-5073453bc29d,I Feed You My Love,/participant/margaret-berger,"Karin Park, Robin Lynch, Niklas Olovson"
Nodi Tatishvili & Sophie Gelovani,Georgia,50,25,15,GPB,Thomas G:son & Erik Bernholm,fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,1664dda1-7405-3c5c-862f-374d678a421d,Waterfall,/participant/nodi-tatishvili-sophie-gelovani,Thomas G:son
Ryan Dolan,Ireland,5,26,26,RTÉ,"Wez Devine, Ryan Dolan",fc7505da-0220-34ba-82a1-3abc5e8b3e36,grand final,2e71a9b6-65d6-3eb5-963b-9a599a78fd12,Only Love Survives,/participant/ryan-dolan,"Wez Devine, Ryan Dolan"
Engelbert Humperdinck,United Kingdom,12,01,25,BBC,Martin Terefe & Sacha Skarbek,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,f6b9e9c4-0185-33dd-ae55-e624bb9255c9,Love Will Set You Free,/participant/engelbert-humperdinck,Martin Terefe & Sacha Skarbek
Compact Disco,Hungary,19,02,24,MTV,"Behnam Lotfi, Gábor Pál, Attila Sándor, Csaba Walkó",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,bf333970-3241-3fb6-927f-dc00364519da,Sound Of Our Hearts,/participant/compact-disco,"Behnam Lotfi, Gábor Pál, Attila Sándor, Csaba Walkó"
Rona Nishliu,Albania,146,03,5,RTSH,Florent Boshnjaku,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,5299d41b-0346-3a70-ba28-c25aebfcc09c,Suus,/participant/rona-nishliu,Rona Nishliu
Donny Montell,Lithuania,70,04,14,LRT,Brandon Stone,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,d9d65cd4-951c-34ed-9ec7-40d80773cfec,Love Is Blind,/participant/donny-montell,Brandon Stone & Jodie Rose
Maya Sar,Bosnia & Herzegovina,55,05,18,BHRT,Maja Sarihodžić,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,6a05ddd8-8884-3b95-9a66-855848ffd9a3,Korake Ti Znam,/participant/maya-sar,Maja Sarihodžić
Buranovskiye Babushki,Russia,259,06,2,RTR,"Viktor Drobysh, Timofei Leontiev",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,68c97532-5724-3dac-a25f-83733b809656,Party For Everybody,/participant/buranovskiye-babushki,"Olga Tuktareva, Marry S. Applegate"
Greta Salóme & Jónsi,Iceland,46,07,20,RÚV,Gréta Salóme,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,c0fe8eda-524c-3964-af3c-805739507d28,Never Forget,/participant/greta-salome-jonsi,Gréta Salóme
Ivi Adamou,Cyprus,65,08,16,CyBC,"Alex Papaconstantinou, Bjorn Djupström, Alexandra Zakka & Viktor Svensson",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,fe153189-45f2-395a-95e8-26ebdab5f7c4,La La Love,/participant/ivi-adamou,"Alex Papaconstantinou, Bjorn Djupström, Alexandra Zakka & Viktor Svensson"
Anggun,France,21,09,22,France 3,Jean Pierre Pilot & William Rousseau,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,29b69f0e-97f7-3689-8065-48b58b5be1eb,Echo (You And I),/participant/anggun,William Rousseau & Anggun
Nina Zilli,Italy,101,10,9,RAI,"Christian Rabb, Kristoffer Sjökvist, Frida Molander & Charlie Mason",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,b18fa5d7-5afe-3d85-a450-7fc86923489e,L'Amore È Femmina  (Out Of Love),/participant/nina-zilli,"Nina Zilli, Christian Rabb, Kristoffer Sjökvist, Frida Molander & Charlie Mason"
Ott Lepland,Estonia,120,11,6,ERR,Ott Lepland,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,f211a4c5-7450-3a00-a356-f906a7dbfe05,Kuula,/participant/ott-lepland,Aapo Ilves
Tooji,Norway,7,12,26,NRK,"Tooji, Figge Boström & Peter Boström",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,a206d2ff-1f80-320a-a90f-254c23cff7f1,Stay,/participant/tooji,"Tooji, Figge Boström & Peter Boström"
Sabina Babayeva,Azerbaijan,150,13,4,İctimai,"Anders Bagge, Johan Kronlund, Sandra Bjurman, Stefan Örn",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,415f1b5c-7c18-363e-99cc-c25ce60f7f78,When The Music Dies,/participant/sabina-babayeva,"Anders Bagge, Sandra Bjurman, Stefan Örn, Johan Kronlund"
Mandinga,Romania,71,14,12,TVR,Costi Ionita,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,68f1d616-d8ab-35d5-9aaf-f67b61bd2cf9,Zaleilah,/participant/mandinga,"Elena Ionescu, Dihigo Omar Secada, Costi Ionita"
Soluna Samay,Denmark,21,15,23,DR,Chief 1 & Remee,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,f088bea0-d384-3f40-b29e-8ea0ab03f993,Should've Known Better,/participant/soluna-samay,"Chief 1, Remee & Isam B"
Eleftheria Eleftheriou,Greece,64,16,17,ERT,"Dimitri Stassos, Mikaela Stenström, Dajana Lööf",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,a4cc2c3a-4cbc-360d-a2a0-abfcf549a13a,Aphrodisiac,/participant/eleftheria-eleftheriou,"Dimitri Stassos, Mikaela Stenström, Dajana Lööf"
Loreen,Sweden,372,17,1,,,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,094283a4-43c8-397c-9c16-5285fa1bfbfd,Euphoria,/participant/loreen,
Can Bonomo,Turkey,112,18,7,TRT,Can Bonomo,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,362ff4ab-3e97-3194-a9c0-f6fbcb6b9a82,Love Me Back,/participant/can-bonomo,Can Bonomo
Pastora Soler,Spain,97,19,10,TVE,"Antonio Sánchez, Thomas G:son & Erik Bernholm",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,f0e75dde-c3e1-3d18-94b9-62f460ac325c,Quédate Conmigo (Stay With Me),/participant/pastora-soler,Antonio Sánchez
Roman Lob,Germany,110,20,8,,,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,3bf3af89-4333-3f48-b0fb-816a0dd30853,Standing Still,/participant/roman-lob,
Kurt Calleja,Malta,41,21,21,PBS,"Johan Jämtberg, Mikael Gunnerås & Kurt Calleja",1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,92b7a516-9c0c-3c7f-9215-d409b9713359,This Is The Night,/participant/kurt-calleja,"Johan Jämtberg, Mikael Gunnerås & Kurt Calleja"
Kaliopi,F.Y.R. Macedonia,71,22,13,MKRTV,Romeo Grill,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,b8b0f572-e53b-303c-b581-b2687119aae6,Crno I Belo,/participant/kaliopi,Kaliopi
Jedward,Ireland,46,23,19,RTÉ,Nick Jarl & Sharon Vaughn,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,ec0a5b28-0116-3dcb-8681-2a940f214217,Waterline,/participant/jedward-1,Nick Jarl & Sharon Vaughn
Željko Joksimović,Serbia,214,24,3,RTS,Željko Joksimović,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,379b8e7b-37f2-32ca-a1a8-2af5a7e38206,Nije Ljubav Stvar,/participant/zeljko-joksimovic-1,Marina Tucaković / Miloš Roganović
Gaitana,Ukraine,65,25,15,,,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,6ca48fd5-515a-3407-b351-7364c70f926c,Be My Guest,/participant/gaitana,
Pasha Parfeny,Moldova,81,26,11,,,1e72efe5-71b9-3669-9b83-b0857549f15b,grand final,44f53f3c-702c-3561-9bce-12ca2e773300,Lăutar,/participant/pasha-parfeny,
Marija Sestic,Bosnia & Herzegovina,106,01,11,BHRT,Aleksandra Milutinovic & Goran Kovacic,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,632245e0-d8a3-3088-b787-33ddc7670cbe,Rijeka Bez Imena,/participant/marija-sestic,Aleksandra Milutinovic & Goran Kovacic
NASH,Spain,43,02,20,TVE,"Thomas G:son, Andreas Rickstrand",e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,aa298dc2-cd9d-3cb8-b7c7-61fd81d82cec,I Love You Mi Vida,/participant/nash,"Tony Sanchez-Ohlsson, Rebeca Pous del Toro"
Dmitry Koldun,Belarus,145,03,6,BTRC,Philip Kirkorov,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,c49e74f5-7878-35d0-ae10-e1eb3a21fc39,Work Your Magic,/participant/dmitry-koldun,Karen Kavaleryan
Dervish,Ireland,5,04,24,,,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,466f1c90-b973-3240-98ea-aa0e1342af66,They Can't Stop The Spring,/participant/dervish,
Hanna Pakarinen,Finland,53,05,17,,,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,f86cf4ed-186e-34bc-bc35-fc16793d1a8a,Leave Me Alone,/participant/hanna-pakarinen,
Karolina,F.Y.R. Macedonia,73,06,14,MKRTV,"Grigor Koprov, Ognene Nedelkovski, Vladimir dojcinovski",e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,01690917-8462-3af9-b798-2a9f4adb18da,Mojot Svet,/participant/karolina-1,"Grigor Koprov, Ognene Nedelkovski, Vladimir dojcinovski"
Alenka Gotar,Slovenia,66,07,15,,,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,a08342cd-3e72-3c3a-baaa-b26faceb2089,Cvet Z Juga,/participant/alenka-gotar,
Magdi Rúzsa,Hungary,128,08,9,MTV,Magdi Rúzsa,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,1bd20d26-54fe-3854-a3f4-65408dde073e,Unsubstantial Blues,/participant/magdi-ruzsa,Imre Mózsik
4Fun,Lithuania,28,09,21,LRT,Julija Ritèik,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,2e80c508-4c7b-3a9b-9e78-5c39038dae28,Love Or Leave,/participant/4fun,Julija Ritèik
Sarbel,Greece,139,10,7,,,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,bb7b656e-7005-35da-be7e-deb95caf35ea,Yassou Maria,/participant/sarbel,
Sopho,Georgia,97,11,12,,,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,9c0872c8-4e3a-3034-aab8-091e96100529,Visionary Dream,/participant/sopho,
The Ark,Sweden,51,12,18,,,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,46e8009c-bd62-3081-97fa-db54cc25d6a4,The Worrying Kind,/participant/the-ark,
Les Fatals Picards,France,19,13,22,,,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,ec8b4501-bdd0-30c1-a13e-a04d8aba5b1f,L'amour à La Française,/participant/les-fatals-picards,
Bonaparti.lv,Latvia,54,14,16,LTV,Kjell Jennstig,e4ca4b05-c62d-3bc9-844c-2711746e7694,grand final,bcb6ea3b-609a-3920-bead-bc2137abf106,Questa Notte,/participant/bonaparti-lv,"Kjell Jennstig, Torbjörn Wassenius, Francesca Russo"
